performance_id,campaign_id,date,creator_id,platform,spend_vnd,impressions,clicks,video_views,reach,ctr,cpm_vnd
PERF_00001719,CMP_0023,2024-03-08,CRE_0005,Instagram,14164621.0,294213,9519,136862,162153,0.032354,48144.1
PERF_00001720,CMP_0023,2024-03-09,CRE_0014,Instagram,3362017.0,56653,870,20971,39880,0.015357,59344.02
PERF_00001721,CMP_0023,2024-03-09,CRE_0005,Instagram,4421076.0,38440,259,6875,22664,0.006738,115012.38
PERF_00001722,CMP_0023,2024-03-10,CRE_0014,Instagram,14499231.0,216666,3757,41978,170248,0.01734,66919.73
PERF_00001723,CMP_0023,2024-03-10,CRE_0005,Instagram,641061.0,17840,222,8415,12428,0.012444,35933.91
PERF_00001724,CMP_0023,2024-03-11,CRE_0014,Instagram,14112606.0,325515,1840,179466,162951,0.005653,43354.7
PERF_00001725,CMP_0023,2024-03-11,CRE_0005,Instagram,3517991.0,70923,549,7736,50185,0.007741,49602.96
PERF_00001726,CMP_0023,2024-03-12,CRE_0014,Instagram,4105669.0,72986,2711,22016,43478,0.037144,56252.83
PERF_00001727,CMP_0023,2024-03-12,CRE_0005,Instagram,2112833.0,69421,1959,26787,56318,0.028219,30435.07
PERF_00001728,CMP_0023,2024-03-13,CRE_0014,Instagram,14989449.0,366323,3795,182854,186552,0.01036,40918.67
PERF_00001729,CMP_0023,2024-03-13,CRE_0005,Instagram,14346702.0,134665,3003,64165,101148,0.0223,106536.23
PERF_00001730,CMP_0023,2024-03-14,CRE_0014,Instagram,12395800.0,291681,7948,165356,232430,0.027249,42497.8
PERF_00001731,CMP_0023,2024-03-14,CRE_0005,Instagram,8938598.0,114782,4568,53187,91367,0.039797,77874.56
PERF_00001732,CMP_0023,2024-03-15,CRE_0014,Instagram,9457751.0,145641,4278,67945,90309,0.029374,64938.79
PERF_00001733,CMP_0023,2024-03-15,CRE_0005,Instagram,14840384.0,128392,6089,68471,92319,0.047425,115586.52
PERF_00001734,CMP_0023,2024-03-16,CRE_0014,Instagram,7460419.0,140177,2245,17568,121749,0.016015,53221.42
PERF_00001735,CMP_0023,2024-03-16,CRE_0005,Instagram,12331067.0,104927,2956,46393,62915,0.028172,117520.44
PERF_00001736,CMP_0023,2024-03-17,CRE_0014,Instagram,2221740.0,57394,2443,33090,30590,0.042565,38710.32
PERF_00001737,CMP_0023,2024-03-17,CRE_0005,Instagram,1893759.0,17308,334,7461,12498,0.019297,109415.24
PERF_00001738,CMP_0023,2024-03-18,CRE_0014,Instagram,5856010.0,109822,3026,52672,97207,0.027554,53322.74
PERF_00001739,CMP_0023,2024-03-18,CRE_0005,Instagram,4981166.0,42374,572,9741,35557,0.013499,117552.41
PERF_00001740,CMP_0023,2024-03-19,CRE_0014,Instagram,674555.0,10763,210,2363,7159,0.019511,62673.51
PERF_00001741,CMP_0023,2024-03-19,CRE_0005,Instagram,934584.0,15854,752,6398,9514,0.047433,58949.41
PERF_00001742,CMP_0023,2024-03-20,CRE_0014,Instagram,8939068.0,95743,4197,30252,53549,0.043836,93365.24
PERF_00001743,CMP_0023,2024-03-20,CRE_0005,Instagram,1278193.0,36239,406,19591,28571,0.011203,35271.2
PERF_00001744,CMP_0023,2024-03-21,CRE_0014,Instagram,12246643.0,130881,3829,19082,91982,0.029256,93570.82
PERF_00001745,CMP_0023,2024-03-21,CRE_0005,Instagram,13849432.0,156075,4385,62154,125924,0.028095,88735.75
PERF_00001746,CMP_0023,2024-03-22,CRE_0014,Instagram,14538117.0,334699,15088,57022,238423,0.045079,43436.39
PERF_00001747,CMP_0023,2024-03-22,CRE_0005,Instagram,7761558.0,213802,3590,56097,118526,0.016791,36302.55
PERF_00001748,CMP_0023,2024-03-23,CRE_0014,Instagram,3797322.0,33860,1140,6647,21149,0.033668,112147.73
PERF_00001749,CMP_0023,2024-03-23,CRE_0005,Instagram,14290007.0,285775,14234,31063,176569,0.049808,50004.4
PERF_00001750,CMP_0023,2024-03-24,CRE_0014,Instagram,2812320.0,73003,2899,41991,52610,0.039711,38523.35
PERF_00001751,CMP_0023,2024-03-24,CRE_0005,Instagram,5314226.0,66925,2402,38089,50283,0.035891,79405.69
PERF_00001752,CMP_0023,2024-03-25,CRE_0014,Instagram,11901376.0,101107,2079,11015,77470,0.020562,117710.7
PERF_00001753,CMP_0023,2024-03-25,CRE_0005,Instagram,13437687.0,333457,2143,110815,189789,0.006427,40298.11
PERF_00001754,CMP_0023,2024-03-26,CRE_0014,Instagram,1303030.0,19055,115,2717,13807,0.006035,68382.58
PERF_00001755,CMP_0023,2024-03-26,CRE_0005,Instagram,8074388.0,113332,717,52325,90467,0.006327,71245.44
PERF_00001756,CMP_0023,2024-03-27,CRE_0014,Instagram,3048825.0,25723,275,12025,22381,0.010691,118525.25
PERF_00001757,CMP_0023,2024-03-27,CRE_0005,Instagram,6694628.0,108720,1155,46470,65862,0.010624,61576.78
PERF_00001758,CMP_0023,2024-03-28,CRE_0014,Instagram,8219098.0,129061,3536,40614,103322,0.027398,63683.82
PERF_00001759,CMP_0023,2024-03-28,CRE_0005,Instagram,3753631.0,36322,1638,20221,29114,0.045097,103343.18
PERF_00001760,CMP_0023,2024-03-29,CRE_0014,Instagram,5024820.0,52733,2566,13327,30114,0.04866,95287.96
PERF_00001761,CMP_0023,2024-03-29,CRE_0005,Instagram,2592735.0,37261,1842,19601,23099,0.049435,69583.08
PERF_00001762,CMP_0023,2024-03-30,CRE_0014,Instagram,12465653.0,386366,12746,102946,194240,0.032989,32263.85
PERF_00001763,CMP_0023,2024-03-30,CRE_0005,Instagram,7738698.0,79848,2648,16167,63299,0.033163,96917.87
PERF_00001764,CMP_0024,2024-07-05,CRE_0005,TikTok,8595847.0,126470,3427,38562,71788,0.027097,67967.48
PERF_00001765,CMP_0024,2024-07-05,CRE_0009,TikTok,14132918.0,144040,5578,23494,98456,0.038725,98118.01
PERF_00001766,CMP_0024,2024-07-05,CRE_0008,TikTok,14314354.0,218600,10800,77536,183388,0.049405,65481.95
PERF_00001767,CMP_0024,2024-07-05,CRE_0012,TikTok,10702089.0,164981,3431,74141,108899,0.020796,64868.62
PERF_00001768,CMP_0024,2024-07-06,CRE_0005,TikTok,2713320.0,65064,3205,37619,48704,0.049259,41702.32
PERF_00001769,CMP_0024,2024-07-06,CRE_0009,TikTok,6907982.0,57662,2499,18509,48580,0.043339,119801.29
PERF_00001770,CMP_0024,2024-07-06,CRE_0008,TikTok,4408656.0,51192,1346,26360,39159,0.026293,86120.02
PERF_00001771,CMP_0024,2024-07-06,CRE_0012,TikTok,8883626.0,101503,2159,12002,90336,0.02127,87520.82
PERF_00001772,CMP_0024,2024-07-07,CRE_0005,TikTok,2078370.0,27374,753,9353,16986,0.027508,75924.97
PERF_00001773,CMP_0024,2024-07-07,CRE_0009,TikTok,2610829.0,51016,2238,25806,31784,0.043869,51176.67
PERF_00001774,CMP_0024,2024-07-07,CRE_0008,TikTok,4954959.0,73152,2798,21155,41034,0.038249,67735.11
PERF_00001775,CMP_0024,2024-07-07,CRE_0012,TikTok,2101711.0,55572,2255,17583,33404,0.040578,37819.6
PERF_00001776,CMP_0024,2024-07-08,CRE_0005,TikTok,11204694.0,180530,3802,69940,102690,0.02106,62065.55
PERF_00001777,CMP_0024,2024-07-08,CRE_0009,TikTok,14563500.0,162915,2841,39348,134786,0.017439,89393.24
PERF_00001778,CMP_0024,2024-07-08,CRE_0008,TikTok,11613017.0,297032,10978,102930,171751,0.036959,39096.85
PERF_00001779,CMP_0024,2024-07-08,CRE_0012,TikTok,8481253.0,109002,2819,11037,83656,0.025862,77808.23
PERF_00001780,CMP_0024,2024-07-09,CRE_0005,TikTok,3885775.0,77280,2741,38213,54109,0.035468,50281.77
PERF_00001781,CMP_0024,2024-07-09,CRE_0009,TikTok,13028001.0,127020,4773,46250,77595,0.037577,102566.53
PERF_00001782,CMP_0024,2024-07-09,CRE_0008,TikTok,12119876.0,154756,7689,46825,130996,0.049685,78316.03
PERF_00001783,CMP_0024,2024-07-09,CRE_0012,TikTok,765155.0,7204,300,4297,4125,0.041644,106212.52
PERF_00001784,CMP_0024,2024-07-10,CRE_0005,TikTok,2834469.0,25996,493,11132,15898,0.018964,109034.81
PERF_00001785,CMP_0024,2024-07-10,CRE_0009,TikTok,12131135.0,259301,11368,41288,171288,0.043841,46783.99
PERF_00001786,CMP_0024,2024-07-10,CRE_0008,TikTok,5008853.0,51660,1485,5274,45377,0.028746,96958.05
PERF_00001787,CMP_0024,2024-07-10,CRE_0012,TikTok,7701733.0,197261,7466,105760,129012,0.037848,39043.36
PERF_00001788,CMP_0024,2024-07-11,CRE_0005,TikTok,14818087.0,307191,2399,138061,166501,0.007809,48237.37
PERF_00001789,CMP_0024,2024-07-11,CRE_0009,TikTok,6977466.0,66753,2204,37128,34698,0.033017,104526.63
PERF_00001790,CMP_0024,2024-07-11,CRE_0008,TikTok,1797249.0,32771,1547,6715,28431,0.047206,54842.67
PERF_00001791,CMP_0024,2024-07-11,CRE_0012,TikTok,7385236.0,182307,1788,81113,145666,0.009808,40509.89
PERF_00001792,CMP_0024,2024-07-12,CRE_0005,TikTok,9050563.0,125707,4318,38651,102107,0.03435,71997.29
PERF_00001793,CMP_0024,2024-07-12,CRE_0009,TikTok,2021953.0,23313,523,13140,18748,0.022434,86730.71
PERF_00001794,CMP_0024,2024-07-12,CRE_0008,TikTok,14128648.0,154349,5056,73412,80318,0.032757,91537.02
PERF_00001795,CMP_0024,2024-07-12,CRE_0012,TikTok,7856238.0,202131,6904,105653,152498,0.034156,38867.06
PERF_00001796,CMP_0024,2024-07-13,CRE_0005,TikTok,12411396.0,208317,4459,21813,114197,0.021405,59579.37
PERF_00001797,CMP_0024,2024-07-13,CRE_0009,TikTok,3487479.0,50266,756,18349,39331,0.01504,69380.48
PERF_00001798,CMP_0024,2024-07-13,CRE_0008,TikTok,828190.0,7326,220,3208,6116,0.03003,113048.05
PERF_00001799,CMP_0024,2024-07-13,CRE_0012,TikTok,8077500.0,266481,2982,89002,214298,0.01119,30311.73
PERF_00001800,CMP_0024,2024-07-14,CRE_0005,TikTok,10868354.0,150707,7165,23041,77010,0.047543,72115.79
PERF_00001801,CMP_0024,2024-07-14,CRE_0009,TikTok,10508762.0,262744,8591,154486,147623,0.032697,39996.2
PERF_00001802,CMP_0024,2024-07-14,CRE_0008,TikTok,13459481.0,148042,6596,58334,132517,0.044555,90916.64
PERF_00001803,CMP_0024,2024-07-14,CRE_0012,TikTok,4144056.0,55897,582,11122,35524,0.010412,74137.36
PERF_00001804,CMP_0024,2024-07-15,CRE_0005,TikTok,3786933.0,53893,1286,28651,46340,0.023862,70267.62
PERF_00001805,CMP_0024,2024-07-15,CRE_0009,TikTok,601125.0,5902,174,2578,4642,0.029482,101851.07
PERF_00001806,CMP_0024,2024-07-15,CRE_0008,TikTok,5811878.0,94240,4148,33007,47675,0.044015,61671.03
PERF_00001807,CMP_0024,2024-07-15,CRE_0012,TikTok,9944312.0,110220,2005,55021,61059,0.018191,90222.39
PERF_00001808,CMP_0024,2024-07-16,CRE_0005,TikTok,13206915.0,113110,1391,57925,74231,0.012298,116761.69
PERF_00001809,CMP_0024,2024-07-16,CRE_0009,TikTok,1051746.0,8808,282,4242,6346,0.032016,119408.04
PERF_00001810,CMP_0024,2024-07-16,CRE_0008,TikTok,12780281.0,239499,8379,26335,196470,0.034986,53362.57
PERF_00001811,CMP_0024,2024-07-16,CRE_0012,TikTok,10392484.0,167389,4128,74495,100159,0.024661,62085.82
PERF_00001812,CMP_0024,2024-07-17,CRE_0005,TikTok,12820715.0,114169,2444,54148,97156,0.021407,112295.94
PERF_00001813,CMP_0024,2024-07-17,CRE_0009,TikTok,2559545.0,43406,1654,22543,37236,0.038105,58967.54
PERF_00001814,CMP_0024,2024-07-17,CRE_0008,TikTok,12440046.0,191516,995,107990,112426,0.005195,64955.65
PERF_00001815,CMP_0024,2024-07-17,CRE_0012,TikTok,5777691.0,48909,2346,20756,39456,0.047967,118131.45
PERF_00001816,CMP_0024,2024-07-18,CRE_0005,TikTok,13445427.0,304963,13169,137662,237241,0.043182,44088.72
PERF_00001817,CMP_0024,2024-07-18,CRE_0009,TikTok,9490040.0,87941,2726,21482,74056,0.030998,107913.71
PERF_00001818,CMP_0024,2024-07-18,CRE_0008,TikTok,7799144.0,156498,854,87081,124484,0.005457,49835.42
PERF_00001819,CMP_0024,2024-07-18,CRE_0012,TikTok,9209962.0,89543,3727,23119,52960,0.041622,102855.19
PERF_00001820,CMP_0024,2024-07-19,CRE_0005,TikTok,2636721.0,41755,342,14118,26969,0.008191,63147.43
PERF_00001821,CMP_0024,2024-07-19,CRE_0009,TikTok,12209370.0,153568,3450,37685,120576,0.022466,79504.65
PERF_00001822,CMP_0024,2024-07-19,CRE_0008,TikTok,4053486.0,44990,2119,23900,26682,0.047099,90097.49
PERF_00001823,CMP_0024,2024-07-19,CRE_0012,TikTok,8474284.0,220612,4337,112532,188002,0.019659,38412.62
PERF_00001824,CMP_0024,2024-07-20,CRE_0005,TikTok,4503991.0,60149,1003,35897,41877,0.016675,74880.56
PERF_00001825,CMP_0024,2024-07-20,CRE_0009,TikTok,12393812.0,149921,3613,86890,94153,0.024099,82668.95
PERF_00001826,CMP_0024,2024-07-20,CRE_0008,TikTok,4078338.0,67604,2602,37668,36808,0.038489,60326.87
PERF_00001827,CMP_0024,2024-07-20,CRE_0012,TikTok,8417126.0,228277,5754,79061,187842,0.025206,36872.42
PERF_00001828,CMP_0024,2024-07-21,CRE_0005,TikTok,2442803.0,29323,1156,10230,15816,0.039423,83306.72
PERF_00001829,CMP_0024,2024-07-21,CRE_0009,TikTok,5753069.0,130963,5688,54971,105421,0.043432,43928.96
PERF_00001830,CMP_0024,2024-07-21,CRE_0008,TikTok,12275424.0,171522,2610,50028,96293,0.015217,71567.64
PERF_00001831,CMP_0024,2024-07-21,CRE_0012,TikTok,11908134.0,172177,6580,102512,139236,0.038216,69162.16
PERF_00001832,CMP_0024,2024-07-22,CRE_0005,TikTok,6631347.0,92575,1051,25833,62637,0.011353,71632.16
PERF_00001833,CMP_0024,2024-07-22,CRE_0009,TikTok,896089.0,18544,782,6155,11954,0.04217,48322.31
PERF_00001834,CMP_0024,2024-07-22,CRE_0008,TikTok,12179880.0,124382,3312,74312,99636,0.026628,97923.17
PERF_00001835,CMP_0024,2024-07-22,CRE_0012,TikTok,7476739.0,78669,1159,27010,48991,0.014733,95040.47
PERF_00001836,CMP_0024,2024-07-23,CRE_0005,TikTok,3809928.0,121199,1618,38923,100417,0.01335,31435.31
PERF_00001837,CMP_0024,2024-07-23,CRE_0009,TikTok,12687781.0,168512,3301,55526,96460,0.019589,75293.04
PERF_00001838,CMP_0024,2024-07-23,CRE_0008,TikTok,1222253.0,15157,302,7355,9969,0.019925,80639.51
PERF_00001839,CMP_0024,2024-07-23,CRE_0012,TikTok,8157121.0,68944,3116,13304,48707,0.045196,118315.17
PERF_00001840,CMP_0024,2024-07-24,CRE_0005,TikTok,4853732.0,142286,3378,32062,71728,0.023741,34112.51
PERF_00001841,CMP_0024,2024-07-24,CRE_0009,TikTok,9964188.0,155806,2229,52836,82115,0.014306,63952.53
PERF_00001842,CMP_0024,2024-07-24,CRE_0008,TikTok,12605105.0,259431,5246,120198,230052,0.020221,48587.5
PERF_00001843,CMP_0024,2024-07-24,CRE_0012,TikTok,6312858.0,93411,1048,37539,54846,0.011219,67581.53
PERF_00001844,CMP_0024,2024-07-25,CRE_0005,TikTok,8170700.0,86022,3665,34726,56996,0.042605,94983.84
PERF_00001845,CMP_0024,2024-07-25,CRE_0009,TikTok,10241418.0,313012,5273,175055,222027,0.016846,32718.93
PERF_00001846,CMP_0024,2024-07-25,CRE_0008,TikTok,6204073.0,68065,880,30422,55273,0.012929,91149.24
PERF_00001847,CMP_0024,2024-07-25,CRE_0012,TikTok,11772601.0,220569,4545,24858,156588,0.020606,53373.78
PERF_00001848,CMP_0024,2024-07-26,CRE_0005,TikTok,12596536.0,126623,3335,49238,100903,0.026338,99480.63
PERF_00001849,CMP_0024,2024-07-26,CRE_0009,TikTok,14376400.0,241768,10497,76043,145773,0.043418,59463.62
PERF_00001850,CMP_0024,2024-07-26,CRE_0008,TikTok,628101.0,13288,458,3465,9037,0.034467,47268.29
PERF_00001851,CMP_0024,2024-07-26,CRE_0012,TikTok,11182808.0,149069,6660,52160,94748,0.044677,75017.66
PERF_00001852,CMP_0024,2024-07-27,CRE_0005,TikTok,4193020.0,60531,512,27374,30934,0.008458,69270.62
PERF_00001853,CMP_0024,2024-07-27,CRE_0009,TikTok,12552017.0,162113,1884,30876,94677,0.011622,77427.58
PERF_00001854,CMP_0024,2024-07-27,CRE_0008,TikTok,6335397.0,60133,1533,12214,31500,0.025493,105356.41
PERF_00001855,CMP_0024,2024-07-27,CRE_0012,TikTok,3052924.0,26562,308,4027,21372,0.011596,114935.77
PERF_00001856,CMP_0024,2024-07-28,CRE_0005,TikTok,12620791.0,120528,4134,41587,89516,0.034299,104712.52
PERF_00001857,CMP_0024,2024-07-28,CRE_0009,TikTok,14546324.0,367380,4554,179912,206851,0.012396,39594.76
PERF_00001858,CMP_0024,2024-07-28,CRE_0008,TikTok,13304093.0,209594,3773,108690,138679,0.018001,63475.54
PERF_00001859,CMP_0024,2024-07-28,CRE_0012,TikTok,8525155.0,259010,3343,39313,173519,0.012907,32914.39
PERF_00001860,CMP_0024,2024-07-29,CRE_0005,TikTok,8889480.0,182686,7954,34634,93505,0.043539,48659.89
PERF_00001861,CMP_0024,2024-07-29,CRE_0009,TikTok,3112651.0,46326,2235,17803,33347,0.048245,67190.15
PERF_00001862,CMP_0024,2024-07-29,CRE_0008,TikTok,1887003.0,15973,271,7017,9702,0.016966,118137.04
PERF_00001863,CMP_0024,2024-07-29,CRE_0012,TikTok,12517966.0,353121,10447,188628,240203,0.029585,35449.51
PERF_00001864,CMP_0024,2024-07-30,CRE_0005,TikTok,13311302.0,135342,6289,68092,72022,0.046467,98353.08
PERF_00001865,CMP_0024,2024-07-30,CRE_0009,TikTok,13895838.0,198205,7934,107840,153430,0.040029,70108.41
PERF_00001866,CMP_0024,2024-07-30,CRE_0008,TikTok,14149753.0,251736,3504,48427,209960,0.013919,56208.7
PERF_00001867,CMP_0024,2024-07-30,CRE_0012,TikTok,3161327.0,28097,616,5954,15319,0.021924,112514.75
PERF_00001868,CMP_0024,2024-07-31,CRE_0005,TikTok,12220929.0,275296,4828,88590,245441,0.017537,44391.96
PERF_00001869,CMP_0024,2024-07-31,CRE_0009,TikTok,13780257.0,452113,6783,172440,360141,0.015003,30479.67
PERF_00001870,CMP_0024,2024-07-31,CRE_0008,TikTok,11465365.0,193479,1497,104573,144395,0.007737,59258.96
PERF_00001871,CMP_0024,2024-07-31,CRE_0012,TikTok,9384848.0,78998,1550,35504,46418,0.019621,118798.55
PERF_00001872,CMP_0024,2024-08-01,CRE_0005,TikTok,9268313.0,223603,8168,133189,155918,0.036529,41449.86
PERF_00001873,CMP_0024,2024-08-01,CRE_0009,TikTok,8343313.0,220544,9983,35052,144466,0.045265,37830.61
PERF_00001874,CMP_0024,2024-08-01,CRE_0008,TikTok,5546894.0,161725,7903,61715,108629,0.048867,34298.31
PERF_00001875,CMP_0024,2024-08-01,CRE_0012,TikTok,2318860.0,33733,805,10037,21334,0.023864,68741.59
PERF_00001876,CMP_0024,2024-08-02,CRE_0005,TikTok,2988859.0,27759,829,6991,24730,0.029864,107671.71
PERF_00001877,CMP_0024,2024-08-02,CRE_0009,TikTok,9027626.0,167707,6490,65941,85422,0.038698,53829.75
PERF_00001878,CMP_0024,2024-08-02,CRE_0008,TikTok,10980396.0,145416,4300,36452,72870,0.02957,75510.23
PERF_00001879,CMP_0024,2024-08-02,CRE_0012,TikTok,11348663.0,95019,3697,49718,48334,0.038908,119435.72
PERF_00001880,CMP_0024,2024-08-03,CRE_0005,TikTok,1146625.0,37082,1378,5623,32777,0.037161,30921.34
PERF_00001881,CMP_0024,2024-08-03,CRE_0009,TikTok,12744415.0,152532,1901,74103,131428,0.012463,83552.4
PERF_00001882,CMP_0024,2024-08-03,CRE_0008,TikTok,11761128.0,102266,4570,22406,52465,0.044687,115005.26
PERF_00001883,CMP_0024,2024-08-03,CRE_0012,TikTok,4256197.0,52211,342,11099,44875,0.00655,81519.16
PERF_00001884,CMP_0024,2024-08-04,CRE_0005,TikTok,5553191.0,117357,1676,12120,66554,0.014281,47318.79
PERF_00001885,CMP_0024,2024-08-04,CRE_0009,TikTok,5684053.0,168834,6995,93354,138805,0.041431,33666.52
PERF_00001886,CMP_0024,2024-08-04,CRE_0008,TikTok,5488761.0,46669,471,25311,27557,0.010092,117610.43
PERF_00001887,CMP_0024,2024-08-04,CRE_0012,TikTok,5395847.0,90579,3379,49703,53479,0.037304,59570.62
PERF_00001888,CMP_0024,2024-08-05,CRE_0005,TikTok,6369892.0,84496,2530,32119,65742,0.029942,75386.91
PERF_00001889,CMP_0024,2024-08-05,CRE_0009,TikTok,3518193.0,74180,2960,14567,41902,0.039903,47427.78
PERF_00001890,CMP_0024,2024-08-05,CRE_0008,TikTok,12822127.0,195846,2417,61373,98490,0.012341,65470.46
PERF_00001891,CMP_0024,2024-08-05,CRE_0012,TikTok,8292353.0,135465,5228,50011,102688,0.038593,61213.99
PERF_00001892,CMP_0024,2024-08-06,CRE_0005,TikTok,2275508.0,21702,878,10337,11636,0.040457,104852.46
PERF_00001893,CMP_0024,2024-08-06,CRE_0009,TikTok,13255705.0,376819,15111,179244,247618,0.040101,35177.91
PERF_00001894,CMP_0024,2024-08-06,CRE_0008,TikTok,13661266.0,160615,5246,92464,87882,0.032662,85055.98
PERF_00001895,CMP_0024,2024-08-06,CRE_0012,TikTok,4019540.0,53825,748,18330,33565,0.013897,74677.94
PERF_00001896,CMP_0024,2024-08-07,CRE_0005,TikTok,5889581.0,132633,6073,38724,97898,0.045788,44405.1
PERF_00001897,CMP_0024,2024-08-07,CRE_0009,TikTok,13070981.0,149071,4544,82114,94922,0.030482,87682.92
PERF_00001898,CMP_0024,2024-08-07,CRE_0008,TikTok,14796763.0,381350,4179,113551,202270,0.010958,38801.0
PERF_00001899,CMP_0024,2024-08-07,CRE_0012,TikTok,3821660.0,52104,804,15651,45729,0.015431,73346.77
PERF_00001900,CMP_0024,2024-08-08,CRE_0005,TikTok,12897078.0,235923,4561,102364,165966,0.019333,54666.47
PERF_00001901,CMP_0024,2024-08-08,CRE_0009,TikTok,13808238.0,262171,2524,144942,204621,0.009627,52668.82
PERF_00001902,CMP_0024,2024-08-08,CRE_0008,TikTok,13410165.0,196298,4943,94856,100225,0.025181,68315.34
PERF_00001903,CMP_0024,2024-08-08,CRE_0012,TikTok,8780687.0,198431,7616,72729,120533,0.038381,44250.58
PERF_00001904,CMP_0024,2024-08-09,CRE_0005,TikTok,13181119.0,242552,3298,109773,127368,0.013597,54343.48
PERF_00001905,CMP_0024,2024-08-09,CRE_0009,TikTok,10520707.0,97953,2052,25359,59590,0.020949,107405.66
PERF_00001906,CMP_0024,2024-08-09,CRE_0008,TikTok,10937032.0,256969,8013,39196,152923,0.031183,42561.68
PERF_00001907,CMP_0024,2024-08-09,CRE_0012,TikTok,12699085.0,165853,4125,92655,113509,0.024871,76568.32
PERF_00001908,CMP_0024,2024-08-10,CRE_0005,TikTok,2525035.0,35093,1713,10078,27951,0.048813,71952.67
PERF_00001909,CMP_0024,2024-08-10,CRE_0009,TikTok,12969558.0,296113,2725,110340,231938,0.009203,43799.35
PERF_00001910,CMP_0024,2024-08-10,CRE_0008,TikTok,4188399.0,41139,800,23279,33589,0.019446,101810.91
PERF_00001911,CMP_0024,2024-08-10,CRE_0012,TikTok,9065161.0,94197,4578,23667,67547,0.0486,96236.2
PERF_00001912,CMP_0024,2024-08-11,CRE_0005,TikTok,7643253.0,111048,3723,57162,64331,0.033526,68828.37
PERF_00001913,CMP_0024,2024-08-11,CRE_0009,TikTok,3530059.0,69077,874,27270,49961,0.012653,51103.25
PERF_00001914,CMP_0024,2024-08-11,CRE_0008,TikTok,5637207.0,90605,2970,11649,57635,0.03278,62217.39
PERF_00001915,CMP_0024,2024-08-11,CRE_0012,TikTok,10887969.0,121117,5838,28761,103357,0.048201,89896.29
PERF_00001916,CMP_0024,2024-08-12,CRE_0005,TikTok,5336381.0,70857,2855,33134,50461,0.040292,75311.98
PERF_00001917,CMP_0024,2024-08-12,CRE_0009,TikTok,12528364.0,159123,7760,41422,107391,0.048767,78733.83
PERF_00001918,CMP_0024,2024-08-12,CRE_0008,TikTok,12009153.0,284929,11535,31055,200352,0.040484,42147.88
PERF_00001919,CMP_0024,2024-08-12,CRE_0012,TikTok,6269529.0,151879,4754,27967,94477,0.031301,41279.76
PERF_00001920,CMP_0024,2024-08-13,CRE_0005,TikTok,3642244.0,36345,1612,17029,19337,0.044353,100213.07
PERF_00001921,CMP_0024,2024-08-13,CRE_0009,TikTok,8991232.0,198966,2418,38158,127367,0.012153,45189.79
PERF_00001922,CMP_0024,2024-08-13,CRE_0008,TikTok,11447239.0,146767,3063,73076,128205,0.02087,77996.0
PERF_00001923,CMP_0024,2024-08-13,CRE_0012,TikTok,6383158.0,65051,3219,21051,46901,0.049484,98125.44
PERF_00001924,CMP_0024,2024-08-14,CRE_0005,TikTok,3236193.0,32873,1467,13907,17628,0.044626,98445.32
PERF_00001925,CMP_0024,2024-08-14,CRE_0009,TikTok,14213578.0,140224,2251,33199,86236,0.016053,101363.38
PERF_00001926,CMP_0024,2024-08-14,CRE_0008,TikTok,8814266.0,105608,4273,42532,80478,0.040461,83462.11
PERF_00001927,CMP_0024,2024-08-14,CRE_0012,TikTok,6219075.0,59323,1480,9918,39117,0.024948,104834.13
PERF_00001928,CMP_0024,2024-08-15,CRE_0005,TikTok,4303005.0,41061,838,21334,36345,0.020409,104795.43
PERF_00001929,CMP_0024,2024-08-15,CRE_0009,TikTok,5738944.0,120874,967,62609,91719,0.008,47478.73
PERF_00001930,CMP_0024,2024-08-15,CRE_0008,TikTok,772064.0,15184,127,7116,8104,0.008364,50847.21
PERF_00001931,CMP_0024,2024-08-15,CRE_0012,TikTok,3684287.0,58142,816,23814,32198,0.014035,63367.05
PERF_00001932,CMP_0024,2024-08-16,CRE_0005,TikTok,4819240.0,67184,598,26601,43866,0.008901,71731.96
PERF_00001933,CMP_0024,2024-08-16,CRE_0009,TikTok,583941.0,17069,826,9659,9514,0.048392,34210.62
PERF_00001934,CMP_0024,2024-08-16,CRE_0008,TikTok,7544876.0,226202,5202,67886,196657,0.022997,33354.59
PERF_00001935,CMP_0024,2024-08-16,CRE_0012,TikTok,11351253.0,108328,809,63676,91875,0.007468,104785.96
PERF_00001936,CMP_0024,2024-08-17,CRE_0005,TikTok,6168374.0,124224,3559,70769,62624,0.02865,49655.25
PERF_00001937,CMP_0024,2024-08-17,CRE_0009,TikTok,8800422.0,174113,2229,41036,93333,0.012802,50544.31
PERF_00001938,CMP_0024,2024-08-17,CRE_0008,TikTok,12479354.0,139725,6089,61010,81352,0.043578,89313.68
PERF_00001939,CMP_0024,2024-08-17,CRE_0012,TikTok,13076527.0,273336,6414,29032,239098,0.023466,47840.49
PERF_00001940,CMP_0024,2024-08-18,CRE_0005,TikTok,9449663.0,170324,1565,54101,94510,0.009188,55480.51
PERF_00001941,CMP_0024,2024-08-18,CRE_0009,TikTok,3400720.0,87370,1808,48050,53739,0.020694,38923.2
PERF_00001942,CMP_0024,2024-08-18,CRE_0008,TikTok,13773201.0,288767,3765,96717,247734,0.013038,47696.59
PERF_00001943,CMP_0024,2024-08-18,CRE_0012,TikTok,8088704.0,110964,2653,62061,56886,0.023909,72894.85
