order_id,customer_id,order_amount_vnd,timestamp,date,campaign_id,creator_id,platform,product_category,payment_method,order_status
ORD_0004142,CST_000410,734000.0,2024-10-29 18:39:04,2024-10-29,CMP_0016,CRE_0010,Shopee Live,Home & Living,Bank Transfer,Completed
ORD_0004143,CST_001692,1180000.0,2024-06-11 02:16:09,2024-06-11,CMP_0028,CRE_0019,Lazada Live,Food & Beverage,COD,Returned
ORD_0004144,CST_000947,698000.0,2024-06-26 16:51:14,2024-06-26,CMP_0002,CRE_0004,TikTok,Fashion,Bank Transfer,Completed
ORD_0004145,CST_000274,105000.0,2024-07-21 04:19:31,2024-07-21,CMP_0024,CRE_0005,TikTok,Food & Beverage,Credit Card,Completed
ORD_0004146,CST_000241,225000.0,2024-03-07 03:26:46,2024-03-07,CMP_0023,CRE_0009,Instagram,Finance,Credit Card,Completed
ORD_0004147,CST_000986,748000.0,2024-05-27 13:19:26,2024-05-27,CMP_0026,CRE_0003,Lazada Live,Gaming,VNPay,Completed
ORD_0004148,CST_001460,167000.0,2024-06-30 04:46:58,2024-06-30,CMP_0027,CRE_0016,Instagram,Fashion,VNPay,Completed
ORD_0004149,CST_000776,267000.0,2024-03-07 10:57:25,2024-03-07,CMP_0020,CRE_0014,Lazada Live,Technology,ZaloPay,Returned
ORD_0004150,CST_001046,110000.0,2024-09-01 08:36:45,2024-09-01,CMP_0013,CRE_0004,Lazada Live,Beauty & Skincare,ZaloPay,Cancelled
ORD_0004151,CST_000227,202000.0,2024-05-09 00:13:10,2024-05-09,CMP_0025,CRE_0014,Instagram,Technology,Bank Transfer,Completed
ORD_0004152,CST_000588,732000.0,2024-07-27 06:44:08,2024-07-27,CMP_0024,CRE_0005,TikTok,Food & Beverage,COD,Completed
ORD_0004153,CST_001935,350000.0,2024-08-10 00:01:18,2024-08-10,CMP_0013,CRE_0020,Lazada Live,Beauty & Skincare,COD,Completed
ORD_0004154,CST_000866,476000.0,2024-11-25 16:06:48,2024-11-25,CMP_0011,CRE_0012,TikTok,Technology,COD,Completed
ORD_0004155,CST_000465,555000.0,2024-09-10 01:20:38,2024-09-10,CMP_0013,CRE_0016,Lazada Live,Beauty & Skincare,ZaloPay,Completed
ORD_0004156,CST_001104,92000.0,2024-10-09 14:36:48,2024-10-09,CMP_0007,CRE_0007,YouTube,Home & Living,MoMo,Completed
ORD_0004157,CST_001962,129000.0,2024-06-17 01:31:22,2024-06-17,CMP_0001,CRE_0007,Instagram,Beauty & Skincare,MoMo,Completed
ORD_0004158,CST_000258,254000.0,2024-11-04 03:13:58,2024-11-04,CMP_0029,CRE_0020,TikTok,Home & Living,MoMo,Completed
ORD_0004159,CST_001200,572000.0,2024-07-14 22:52:02,2024-07-14,CMP_0024,CRE_0011,TikTok,Food & Beverage,COD,Completed
ORD_0004160,CST_000690,437000.0,2024-05-19 04:50:48,2024-05-19,CMP_0026,CRE_0019,Lazada Live,Gaming,MoMo,Cancelled
ORD_0004161,CST_000661,100000.0,2024-03-13 23:23:36,2024-03-13,CMP_0020,CRE_0007,Lazada Live,Technology,ZaloPay,Completed
ORD_0004162,CST_000412,73000.0,2024-10-31 02:06:41,2024-10-31,CMP_0004,CRE_0018,Facebook,Gaming,Credit Card,Returned
ORD_0004163,CST_001187,451000.0,2024-03-02 08:52:44,2024-03-02,CMP_0003,CRE_0005,Facebook,Finance,COD,Returned
ORD_0004164,CST_000365,219000.0,2024-10-07 09:53:54,2024-10-07,CMP_0011,CRE_0013,TikTok,Technology,COD,Completed
ORD_0004165,CST_001706,132000.0,2024-11-09 15:00:11,2024-11-09,CMP_0016,CRE_0009,Shopee Live,Home & Living,MoMo,Completed
ORD_0004166,CST_000945,381000.0,2024-05-28 11:20:40,2024-05-28,CMP_0028,CRE_0008,Lazada Live,Food & Beverage,COD,Completed
ORD_0004167,CST_000523,733000.0,2024-01-05 04:07:12,2024-01-05,CMP_0022,CRE_0013,Instagram,Fashion,ZaloPay,Returned
ORD_0004168,CST_000566,118000.0,2024-09-28 06:59:44,2024-09-28,CMP_0005,CRE_0009,TikTok,Technology,COD,Returned
ORD_0004169,CST_000528,125000.0,2024-05-18 09:26:46,2024-05-18,CMP_0001,CRE_0015,Instagram,Beauty & Skincare,MoMo,Completed
ORD_0004170,CST_000224,95000.0,2024-03-03 13:58:03,2024-03-03,CMP_0020,CRE_0007,Lazada Live,Technology,Bank Transfer,Completed
ORD_0004171,CST_001380,179000.0,2024-07-27 06:44:15,2024-07-27,CMP_0012,CRE_0001,Instagram,Finance,ZaloPay,Completed
ORD_0004172,CST_001512,870000.0,2024-08-27 17:09:21,2024-08-27,CMP_0013,CRE_0008,Lazada Live,Beauty & Skincare,VNPay,Returned
ORD_0004173,CST_001572,2448000.0,2024-03-02 02:09:12,2024-03-02,CMP_0018,CRE_0017,Instagram,Health & Fitness,ZaloPay,Cancelled
ORD_0004174,CST_001222,55000.0,2024-06-04 00:30:51,2024-06-04,CMP_0001,CRE_0002,Instagram,Beauty & Skincare,ZaloPay,Completed
ORD_0004175,CST_000906,141000.0,2024-06-02 21:43:33,2024-06-02,CMP_0019,CRE_0007,Facebook,Finance,COD,Completed
ORD_0004176,CST_001116,313000.0,2024-05-13 23:11:44,2024-05-13,CMP_0025,CRE_0019,Instagram,Technology,ZaloPay,Completed
ORD_0004177,CST_001245,50000.0,2024-08-19 00:07:42,2024-08-19,CMP_0010,CRE_0007,YouTube,Beauty & Skincare,VNPay,Completed
ORD_0004178,CST_001628,492000.0,2024-06-02 05:57:28,2024-06-02,CMP_0019,CRE_0018,Facebook,Finance,VNPay,Completed
ORD_0004179,CST_000029,915000.0,2024-05-12 13:23:47,2024-05-12,CMP_0025,CRE_0010,Instagram,Technology,COD,Completed
ORD_0004180,CST_000575,282000.0,2024-03-07 09:19:29,2024-03-07,CMP_0018,CRE_0018,Instagram,Health & Fitness,COD,Completed
ORD_0004181,CST_001528,598000.0,2024-04-12 15:33:59,2024-04-12,CMP_0008,CRE_0010,TikTok,Fashion,Credit Card,Completed
ORD_0004182,CST_001213,311000.0,2024-11-03 01:25:34,2024-11-03,CMP_0029,CRE_0008,TikTok,Home & Living,VNPay,Completed
ORD_0004183,CST_000865,242000.0,2024-01-28 19:24:01,2024-01-28,CMP_0022,CRE_0007,Instagram,Fashion,VNPay,Completed
ORD_0004184,CST_001431,395000.0,2024-04-16 03:38:08,2024-04-16,CMP_0008,CRE_0017,TikTok,Fashion,Bank Transfer,Returned
ORD_0004185,CST_001651,195000.0,2024-02-23 08:51:23,2024-02-23,CMP_0009,CRE_0001,Lazada Live,Food & Beverage,Credit Card,Completed
ORD_0004186,CST_000375,718000.0,2024-06-18 13:32:57,2024-06-18,CMP_0021,CRE_0016,Facebook,Beauty & Skincare,VNPay,Cancelled
ORD_0004187,CST_000845,531000.0,2024-11-02 16:07:52,2024-11-02,CMP_0029,CRE_0010,TikTok,Home & Living,MoMo,Completed
ORD_0004188,CST_001238,454000.0,2024-03-16 14:31:07,2024-03-16,CMP_0017,CRE_0003,Lazada Live,Fashion,Bank Transfer,Completed
ORD_0004189,CST_000610,622000.0,2024-03-11 18:16:07,2024-03-11,CMP_0020,CRE_0010,Lazada Live,Technology,Bank Transfer,Returned
ORD_0004190,CST_000916,3036000.0,2024-11-04 18:06:07,2024-11-04,CMP_0016,CRE_0001,Shopee Live,Home & Living,VNPay,Completed
ORD_0004191,CST_000294,201000.0,2024-09-22 21:37:50,2024-09-22,CMP_0007,CRE_0012,YouTube,Home & Living,VNPay,Cancelled
ORD_0004192,CST_000906,708000.0,2024-10-24 08:44:16,2024-10-24,CMP_0005,CRE_0004,TikTok,Technology,Bank Transfer,Cancelled
ORD_0004193,CST_000360,371000.0,2024-05-22 08:23:20,2024-05-22,CMP_0028,CRE_0018,Lazada Live,Food & Beverage,VNPay,Cancelled
ORD_0004194,CST_000909,423000.0,2024-07-25 05:06:40,2024-07-25,CMP_0012,CRE_0012,Instagram,Finance,ZaloPay,Completed
ORD_0004195,CST_000049,50000.0,2024-08-25 03:54:32,2024-08-25,CMP_0013,CRE_0010,Lazada Live,Beauty & Skincare,ZaloPay,Completed
ORD_0004196,CST_000334,1117000.0,2024-02-18 06:55:29,2024-02-18,CMP_0023,CRE_0012,Instagram,Finance,COD,Returned
ORD_0004197,CST_000911,2171000.0,2024-06-01 05:07:46,2024-06-01,CMP_0026,CRE_0020,Lazada Live,Gaming,Bank Transfer,Completed
ORD_0004198,CST_000307,143000.0,2024-03-23 21:27:40,2024-03-23,CMP_0003,CRE_0009,Facebook,Finance,COD,Completed
ORD_0004199,CST_001220,50000.0,2024-08-01 18:29:11,2024-08-01,CMP_0012,CRE_0003,Instagram,Finance,VNPay,Cancelled
ORD_0004200,CST_001230,60000.0,2024-04-10 10:49:59,2024-04-10,CMP_0017,CRE_0005,Lazada Live,Fashion,VNPay,Returned
ORD_0004201,CST_000728,416000.0,2024-10-27 05:23:40,2024-10-27,CMP_0016,CRE_0018,Shopee Live,Home & Living,MoMo,Completed
ORD_0004202,CST_001029,98000.0,2024-07-07 04:10:53,2024-07-07,CMP_0027,CRE_0015,Instagram,Fashion,Credit Card,Cancelled
ORD_0004203,CST_000824,833000.0,2024-10-08 19:32:42,2024-10-08,CMP_0004,CRE_0015,Facebook,Gaming,Credit Card,Completed
ORD_0004204,CST_000300,732000.0,2024-06-07 21:55:43,2024-06-07,CMP_0021,CRE_0007,Facebook,Beauty & Skincare,COD,Completed
ORD_0004205,CST_001699,1039000.0,2024-05-19 14:05:38,2024-05-19,CMP_0021,CRE_0016,Facebook,Beauty & Skincare,ZaloPay,Completed
ORD_0004206,CST_000145,219000.0,2024-10-14 20:53:07,2024-10-14,CMP_0005,CRE_0012,TikTok,Technology,Bank Transfer,Returned
ORD_0004207,CST_000579,503000.0,2024-06-14 08:50:35,2024-06-14,CMP_0021,CRE_0016,Facebook,Beauty & Skincare,COD,Completed
ORD_0004208,CST_000262,197000.0,2024-05-16 06:26:25,2024-05-16,CMP_0021,CRE_0013,Facebook,Beauty & Skincare,Bank Transfer,Cancelled
ORD_0004209,CST_001973,820000.0,2024-02-11 21:29:21,2024-02-11,CMP_0015,CRE_0001,Instagram,Home & Living,MoMo,Completed
ORD_0004210,CST_000374,211000.0,2024-05-03 17:40:35,2024-05-03,CMP_0025,CRE_0006,Instagram,Technology,VNPay,Cancelled
ORD_0004211,CST_001816,253000.0,2024-06-14 12:46:07,2024-06-14,CMP_0021,CRE_0014,Facebook,Beauty & Skincare,COD,Completed
ORD_0004212,CST_001631,183000.0,2024-04-11 02:00:48,2024-04-11,CMP_0008,CRE_0018,TikTok,Fashion,Credit Card,Cancelled
ORD_0004213,CST_000552,272000.0,2024-02-05 07:23:05,2024-02-05,CMP_0015,CRE_0019,Instagram,Home & Living,ZaloPay,Completed
ORD_0004214,CST_001354,105000.0,2024-10-03 00:38:30,2024-10-03,CMP_0011,CRE_0009,TikTok,Technology,COD,Returned
ORD_0004215,CST_001983,64000.0,2024-01-04 20:11:43,2024-01-04,CMP_0022,CRE_0014,Instagram,Fashion,COD,Completed
ORD_0004216,CST_001941,869000.0,2024-11-26 10:40:21,2024-11-26,CMP_0011,CRE_0015,TikTok,Technology,VNPay,Completed
ORD_0004217,CST_000391,1591000.0,2024-06-21 11:35:04,2024-06-21,CMP_0002,CRE_0004,TikTok,Fashion,COD,Returned
ORD_0004218,CST_001647,583000.0,2024-06-23 10:40:43,2024-06-23,CMP_0021,CRE_0005,Facebook,Beauty & Skincare,Credit Card,Completed
ORD_0004219,CST_001408,349000.0,2024-02-21 01:53:52,2024-02-21,CMP_0009,CRE_0016,Lazada Live,Food & Beverage,COD,Completed
ORD_0004220,CST_000021,853000.0,2024-11-18 12:51:29,2024-11-18,CMP_0016,CRE_0014,Shopee Live,Home & Living,COD,Completed
ORD_0004221,CST_001496,326000.0,2024-02-11 22:26:18,2024-02-11,CMP_0023,CRE_0009,Instagram,Finance,COD,Completed
ORD_0004222,CST_000414,277000.0,2024-01-11 23:17:02,2024-01-11,CMP_0022,CRE_0017,Instagram,Fashion,VNPay,Completed
ORD_0004223,CST_001372,251000.0,2024-10-17 03:29:12,2024-10-17,CMP_0011,CRE_0012,TikTok,Technology,Credit Card,Completed
ORD_0004224,CST_001131,168000.0,2024-08-06 02:15:59,2024-08-06,CMP_0010,CRE_0004,YouTube,Beauty & Skincare,Credit Card,Returned
ORD_0004225,CST_001425,721000.0,2024-08-09 18:08:55,2024-08-09,CMP_0024,CRE_0008,TikTok,Food & Beverage,MoMo,Completed
ORD_0004226,CST_001119,769000.0,2024-11-09 17:13:54,2024-11-09,CMP_0016,CRE_0011,Shopee Live,Home & Living,ZaloPay,Completed
ORD_0004227,CST_001737,735000.0,2024-03-05 19:17:20,2024-03-05,CMP_0023,CRE_0009,Instagram,Finance,ZaloPay,Completed
ORD_0004228,CST_001364,449000.0,2024-03-13 06:56:05,2024-03-13,CMP_0020,CRE_0019,Lazada Live,Technology,ZaloPay,Completed
ORD_0004229,CST_000526,373000.0,2024-05-28 05:40:15,2024-05-28,CMP_0019,CRE_0020,Facebook,Finance,MoMo,Cancelled
ORD_0004230,CST_001757,344000.0,2024-09-20 14:41:44,2024-09-20,CMP_0007,CRE_0017,YouTube,Home & Living,MoMo,Completed
ORD_0004231,CST_001793,125000.0,2024-03-10 23:03:47,2024-03-10,CMP_0020,CRE_0016,Lazada Live,Technology,COD,Completed
ORD_0004232,CST_000027,1584000.0,2024-06-08 10:58:43,2024-06-08,CMP_0021,CRE_0003,Facebook,Beauty & Skincare,COD,Cancelled
ORD_0004233,CST_000200,367000.0,2024-04-14 13:53:39,2024-04-14,CMP_0008,CRE_0008,TikTok,Fashion,ZaloPay,Cancelled
ORD_0004234,CST_001318,260000.0,2024-06-21 03:02:18,2024-06-21,CMP_0002,CRE_0009,TikTok,Fashion,MoMo,Completed
ORD_0004235,CST_000963,474000.0,2024-02-21 07:49:53,2024-02-21,CMP_0009,CRE_0005,Lazada Live,Food & Beverage,COD,Completed
ORD_0004236,CST_000271,1007000.0,2024-06-04 02:56:05,2024-06-04,CMP_0019,CRE_0013,Facebook,Finance,MoMo,Cancelled
ORD_0004237,CST_000889,211000.0,2024-05-23 02:26:21,2024-05-23,CMP_0021,CRE_0006,Facebook,Beauty & Skincare,Bank Transfer,Completed
ORD_0004238,CST_001995,349000.0,2024-05-22 00:34:32,2024-05-22,CMP_0028,CRE_0016,Lazada Live,Food & Beverage,Bank Transfer,Returned
ORD_0004239,CST_000367,678000.0,2024-08-07 09:15:29,2024-08-07,CMP_0010,CRE_0017,YouTube,Beauty & Skincare,MoMo,Completed
ORD_0004240,CST_001099,355000.0,2024-06-18 23:43:12,2024-06-18,CMP_0014,CRE_0018,TikTok,Fashion,COD,Completed
ORD_0004241,CST_001458,50000.0,2024-08-05 06:09:29,2024-08-05,CMP_0024,CRE_0003,TikTok,Food & Beverage,VNPay,Cancelled
ORD_0004242,CST_000020,274000.0,2024-07-07 07:28:30,2024-07-07,CMP_0024,CRE_0006,TikTok,Food & Beverage,MoMo,Completed
ORD_0004243,CST_000677,743000.0,2024-05-30 21:20:54,2024-05-30,CMP_0026,CRE_0018,Lazada Live,Gaming,MoMo,Completed
ORD_0004244,CST_001361,185000.0,2024-03-01 21:04:40,2024-03-01,CMP_0023,CRE_0001,Instagram,Finance,ZaloPay,Completed
ORD_0004245,CST_001665,581000.0,2024-11-04 15:08:14,2024-11-04,CMP_0030,CRE_0017,YouTube,Fashion,VNPay,Completed
ORD_0004246,CST_000097,1726000.0,2024-10-30 16:09:06,2024-10-30,CMP_0004,CRE_0015,Facebook,Gaming,ZaloPay,Completed
ORD_0004247,CST_001298,1276000.0,2024-11-14 18:58:23,2024-11-14,CMP_0011,CRE_0015,TikTok,Technology,COD,Completed
ORD_0004248,CST_001467,978000.0,2024-10-14 07:44:28,2024-10-14,CMP_0005,CRE_0014,TikTok,Technology,ZaloPay,Completed
ORD_0004249,CST_001896,50000.0,2024-10-14 08:37:25,2024-10-14,CMP_0005,CRE_0016,TikTok,Technology,COD,Completed
ORD_0004250,CST_000238,50000.0,2024-03-18 15:13:48,2024-03-18,CMP_0018,CRE_0013,Instagram,Health & Fitness,Bank Transfer,Returned
ORD_0004251,CST_001410,177000.0,2024-01-13 12:43:57,2024-01-13,CMP_0006,CRE_0006,Lazada Live,Fashion,ZaloPay,Completed
ORD_0004252,CST_001513,87000.0,2024-02-11 16:36:55,2024-02-11,CMP_0009,CRE_0010,Lazada Live,Food & Beverage,MoMo,Returned
ORD_0004253,CST_001037,893000.0,2024-06-28 20:41:40,2024-06-28,CMP_0027,CRE_0017,Instagram,Fashion,VNPay,Completed
ORD_0004254,CST_000387,2622000.0,2024-11-07 19:38:50,2024-11-07,CMP_0030,CRE_0002,YouTube,Fashion,MoMo,Completed
ORD_0004255,CST_000853,1322000.0,2024-09-27 15:38:20,2024-09-27,CMP_0005,CRE_0009,TikTok,Technology,MoMo,Completed
ORD_0004256,CST_001330,1112000.0,2024-08-13 13:10:16,2024-08-13,CMP_0010,CRE_0010,YouTube,Beauty & Skincare,COD,Returned
ORD_0004257,CST_000792,801000.0,2024-10-28 02:27:46,2024-10-28,CMP_0030,CRE_0010,YouTube,Fashion,COD,Returned
ORD_0004258,CST_002000,271000.0,2024-06-17 01:14:14,2024-06-17,CMP_0002,CRE_0015,TikTok,Fashion,MoMo,Completed
ORD_0004259,CST_000809,109000.0,2024-10-05 23:58:02,2024-10-05,CMP_0004,CRE_0001,Facebook,Gaming,MoMo,Cancelled
ORD_0004260,CST_000199,952000.0,2024-06-17 10:26:37,2024-06-17,CMP_0001,CRE_0016,Instagram,Beauty & Skincare,COD,Cancelled
ORD_0004261,CST_001948,625000.0,2024-11-09 16:00:28,2024-11-09,CMP_0029,CRE_0002,TikTok,Home & Living,ZaloPay,Completed
ORD_0004262,CST_000777,632000.0,2024-04-07 17:44:28,2024-04-07,CMP_0008,CRE_0020,TikTok,Fashion,ZaloPay,Returned
ORD_0004263,CST_001427,50000.0,2024-11-05 07:17:39,2024-11-05,CMP_0030,CRE_0014,YouTube,Fashion,COD,Completed
ORD_0004264,CST_000661,380000.0,2024-07-25 22:02:02,2024-07-25,CMP_0024,CRE_0009,TikTok,Food & Beverage,VNPay,Completed
ORD_0004265,CST_001965,984000.0,2024-02-26 22:24:22,2024-02-26,CMP_0023,CRE_0004,Instagram,Finance,Credit Card,Returned
ORD_0004266,CST_000124,98000.0,2024-03-30 19:54:20,2024-03-30,CMP_0003,CRE_0019,Facebook,Finance,ZaloPay,Cancelled
ORD_0004267,CST_000056,546000.0,2024-04-20 22:45:47,2024-04-20,CMP_0008,CRE_0003,TikTok,Fashion,ZaloPay,Completed
ORD_0004268,CST_001364,119000.0,2024-03-19 10:16:29,2024-03-19,CMP_0018,CRE_0011,Instagram,Health & Fitness,VNPay,Completed
ORD_0004269,CST_000295,146000.0,2024-03-16 22:26:13,2024-03-16,CMP_0023,CRE_0012,Instagram,Finance,Bank Transfer,Returned
ORD_0004270,CST_000016,516000.0,2024-05-28 21:21:15,2024-05-28,CMP_0019,CRE_0011,Facebook,Finance,VNPay,Completed
ORD_0004271,CST_000575,135000.0,2024-11-08 15:44:24,2024-11-08,CMP_0030,CRE_0014,YouTube,Fashion,ZaloPay,Completed
ORD_0004272,CST_001756,488000.0,2024-05-18 01:27:43,2024-05-18,CMP_0001,CRE_0003,Instagram,Beauty & Skincare,ZaloPay,Completed
ORD_0004273,CST_000665,396000.0,2024-04-16 06:45:09,2024-04-16,CMP_0017,CRE_0007,Lazada Live,Fashion,ZaloPay,Returned
ORD_0004274,CST_001150,577000.0,2024-05-04 09:22:01,2024-05-04,CMP_0025,CRE_0016,Instagram,Technology,VNPay,Completed
ORD_0004275,CST_000789,91000.0,2024-05-23 07:52:29,2024-05-23,CMP_0028,CRE_0003,Lazada Live,Food & Beverage,Credit Card,Completed
ORD_0004276,CST_001793,790000.0,2024-03-02 05:48:42,2024-03-02,CMP_0003,CRE_0004,Facebook,Finance,VNPay,Cancelled
ORD_0004277,CST_000137,107000.0,2024-01-04 04:19:04,2024-01-04,CMP_0022,CRE_0005,Instagram,Fashion,COD,Cancelled
ORD_0004278,CST_001331,115000.0,2024-04-19 06:34:29,2024-04-19,CMP_0008,CRE_0006,TikTok,Fashion,VNPay,Cancelled
ORD_0004279,CST_000946,50000.0,2024-03-13 22:22:29,2024-03-13,CMP_0015,CRE_0012,Instagram,Home & Living,ZaloPay,Completed
ORD_0004280,CST_000065,794000.0,2024-05-21 00:35:37,2024-05-21,CMP_0021,CRE_0016,Facebook,Beauty & Skincare,Credit Card,Completed
ORD_0004281,CST_000613,297000.0,2024-03-04 23:00:12,2024-03-04,CMP_0020,CRE_0003,Lazada Live,Technology,Credit Card,Completed
ORD_0004282,CST_000277,130000.0,2024-06-20 16:55:56,2024-06-20,CMP_0001,CRE_0012,Instagram,Beauty & Skincare,MoMo,Completed
ORD_0004283,CST_001776,81000.0,2024-06-10 22:16:51,2024-06-10,CMP_0028,CRE_0003,Lazada Live,Food & Beverage,MoMo,Completed
ORD_0004284,CST_000223,326000.0,2024-10-31 12:47:12,2024-10-31,CMP_0029,CRE_0008,TikTok,Home & Living,Credit Card,Completed
ORD_0004285,CST_000500,50000.0,2024-10-28 00:22:27,2024-10-28,CMP_0030,CRE_0016,YouTube,Fashion,Credit Card,Completed
ORD_0004286,CST_001521,458000.0,2024-03-05 15:45:44,2024-03-05,CMP_0023,CRE_0004,Instagram,Finance,Credit Card,Completed
ORD_0004287,CST_000062,67000.0,2024-08-14 05:47:59,2024-08-14,CMP_0024,CRE_0019,TikTok,Food & Beverage,VNPay,Completed
ORD_0004288,CST_000449,361000.0,2024-01-25 01:32:30,2024-01-25,CMP_0022,CRE_0007,Instagram,Fashion,COD,Cancelled
ORD_0004289,CST_001321,397000.0,2024-05-19 06:33:51,2024-05-19,CMP_0021,CRE_0020,Facebook,Beauty & Skincare,VNPay,Returned
ORD_0004290,CST_001346,77000.0,2024-06-28 05:01:54,2024-06-28,CMP_0027,CRE_0017,Instagram,Fashion,Bank Transfer,Completed
ORD_0004291,CST_001111,312000.0,2024-02-14 08:15:13,2024-02-14,CMP_0018,CRE_0008,Instagram,Health & Fitness,MoMo,Cancelled
ORD_0004292,CST_000996,362000.0,2024-03-14 00:23:34,2024-03-14,CMP_0023,CRE_0019,Instagram,Finance,ZaloPay,Cancelled
ORD_0004293,CST_000582,346000.0,2024-07-13 13:35:31,2024-07-13,CMP_0002,CRE_0014,TikTok,Fashion,MoMo,Completed
ORD_0004294,CST_001298,476000.0,2024-01-07 20:22:59,2024-01-07,CMP_0006,CRE_0013,Lazada Live,Fashion,MoMo,Cancelled
ORD_0004295,CST_000967,474000.0,2024-02-02 22:46:49,2024-02-02,CMP_0009,CRE_0001,Lazada Live,Food & Beverage,Credit Card,Cancelled
ORD_0004296,CST_000186,370000.0,2024-07-15 11:16:09,2024-07-15,CMP_0002,CRE_0010,TikTok,Fashion,ZaloPay,Returned
ORD_0004297,CST_001545,59000.0,2024-03-14 17:49:54,2024-03-14,CMP_0018,CRE_0004,Instagram,Health & Fitness,MoMo,Cancelled
ORD_0004298,CST_000219,890000.0,2024-08-26 16:24:26,2024-08-26,CMP_0013,CRE_0009,Lazada Live,Beauty & Skincare,COD,Completed
ORD_0004299,CST_001161,178000.0,2024-07-06 17:54:16,2024-07-06,CMP_0027,CRE_0007,Instagram,Fashion,Bank Transfer,Completed
ORD_0004300,CST_001038,186000.0,2024-11-04 06:13:16,2024-11-04,CMP_0030,CRE_0003,YouTube,Fashion,COD,Returned
ORD_0004301,CST_000765,168000.0,2024-08-02 12:26:51,2024-08-02,CMP_0012,CRE_0017,Instagram,Finance,Bank Transfer,Completed
ORD_0004302,CST_000718,3538000.0,2024-11-09 01:33:44,2024-11-09,CMP_0030,CRE_0016,YouTube,Fashion,COD,Completed
ORD_0004303,CST_001693,59000.0,2024-10-27 12:07:06,2024-10-27,CMP_0016,CRE_0011,Shopee Live,Home & Living,VNPay,Returned
ORD_0004304,CST_001820,626000.0,2024-06-07 11:33:21,2024-06-07,CMP_0001,CRE_0019,Instagram,Beauty & Skincare,MoMo,Completed
ORD_0004305,CST_000556,171000.0,2024-03-10 09:18:13,2024-03-10,CMP_0020,CRE_0018,Lazada Live,Technology,VNPay,Completed
ORD_0004306,CST_000662,336000.0,2024-03-03 23:48:04,2024-03-03,CMP_0018,CRE_0015,Instagram,Health & Fitness,Bank Transfer,Completed
ORD_0004307,CST_001226,1071000.0,2024-02-29 16:08:27,2024-02-29,CMP_0015,CRE_0001,Instagram,Home & Living,Bank Transfer,Completed
ORD_0004308,CST_000869,392000.0,2024-11-07 18:42:30,2024-11-07,CMP_0030,CRE_0012,YouTube,Fashion,VNPay,Completed
ORD_0004309,CST_000400,609000.0,2024-03-04 08:27:28,2024-03-04,CMP_0015,CRE_0010,Instagram,Home & Living,COD,Cancelled
ORD_0004310,CST_000226,80000.0,2024-03-22 14:03:20,2024-03-22,CMP_0023,CRE_0007,Instagram,Finance,Credit Card,Completed
ORD_0004311,CST_000275,1426000.0,2024-07-22 09:55:56,2024-07-22,CMP_0027,CRE_0016,Instagram,Fashion,Bank Transfer,Completed
ORD_0004312,CST_000481,301000.0,2024-03-06 22:14:06,2024-03-06,CMP_0020,CRE_0009,Lazada Live,Technology,COD,Completed
ORD_0004313,CST_000656,164000.0,2024-08-11 21:03:07,2024-08-11,CMP_0013,CRE_0005,Lazada Live,Beauty & Skincare,ZaloPay,Completed
ORD_0004314,CST_000971,417000.0,2024-10-29 06:58:05,2024-10-29,CMP_0029,CRE_0017,TikTok,Home & Living,Bank Transfer,Cancelled
ORD_0004315,CST_001536,587000.0,2024-08-17 04:02:23,2024-08-17,CMP_0010,CRE_0003,YouTube,Beauty & Skincare,COD,Cancelled
ORD_0004316,CST_000622,143000.0,2024-06-15 16:11:30,2024-06-15,CMP_0014,CRE_0002,TikTok,Fashion,COD,Cancelled
ORD_0004317,CST_000525,776000.0,2024-02-12 09:36:28,2024-02-12,CMP_0018,CRE_0004,Instagram,Health & Fitness,VNPay,Completed
ORD_0004318,CST_001955,251000.0,2024-07-14 22:55:08,2024-07-14,CMP_0027,CRE_0004,Instagram,Fashion,Credit Card,Completed
ORD_0004319,CST_000957,397000.0,2024-06-02 16:10:47,2024-06-02,CMP_0019,CRE_0014,Facebook,Finance,Bank Transfer,Completed
ORD_0004320,CST_000214,131000.0,2024-02-14 19:16:27,2024-02-14,CMP_0009,CRE_0018,Lazada Live,Food & Beverage,Bank Transfer,Cancelled
ORD_0004321,CST_001977,194000.0,2024-09-13 17:48:12,2024-09-13,CMP_0013,CRE_0008,Lazada Live,Beauty & Skincare,ZaloPay,Completed
ORD_0004322,CST_000379,1469000.0,2024-11-01 03:19:53,2024-11-01,CMP_0011,CRE_0015,TikTok,Technology,MoMo,Returned
ORD_0004323,CST_000053,572000.0,2024-03-03 03:56:44,2024-03-03,CMP_0020,CRE_0015,Lazada Live,Technology,COD,Completed
ORD_0004324,CST_001920,106000.0,2024-04-10 13:28:32,2024-04-10,CMP_0008,CRE_0006,TikTok,Fashion,Credit Card,Returned
ORD_0004325,CST_000042,228000.0,2024-04-16 21:37:28,2024-04-16,CMP_0008,CRE_0009,TikTok,Fashion,Bank Transfer,Completed
ORD_0004326,CST_000553,248000.0,2024-02-22 17:34:57,2024-02-22,CMP_0009,CRE_0007,Lazada Live,Food & Beverage,Credit Card,Completed
ORD_0004327,CST_000926,82000.0,2024-08-02 01:25:15,2024-08-02,CMP_0012,CRE_0011,Instagram,Finance,MoMo,Completed
ORD_0004328,CST_000996,999000.0,2024-08-06 09:02:53,2024-08-06,CMP_0024,CRE_0019,TikTok,Food & Beverage,Bank Transfer,Cancelled
